time,yaw,projected_gravity_x,projected_gravity_y,projected_gravity_z,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,mocap_time,mocap_timestamp,robot_x,robot_y,robot_yaw,ball_x,ball_y
1741433039.2906191,-4.172341704368591,0.03419164093304388,0.06216612365811768,-0.9974799771221623,0.25529158115386963,-0.055381543934345245,-0.5859916806221008,6.879080295562744,-2.30890154838562,4.552545547485352,-0.9901199340820312,0.14095497131347656,-0.08487831056118011,-1.2260860204696655,0.005912871100008488,-0.954261064529419,0.5052643418312073,1.2604187726974487,0.00476844422519207,0.9081025123596191,0.1646067053079605,-0.30384528636932373,0.02689402550458908,-0.049782559275627136,0.7745860815048218,-0.5610697865486145,0.018905339762568474,-0.7871748208999634,-0.1356145590543747,-0.2817196846008301,0.9382390975952148,-0.32414934039115906,-0.0018330381717532873,-0.04227805137634277,-0.02012256160378456,0.8790802359580994,0.41167059540748596,-0.004861877299845219,-0.3362133204936981,0.4721340835094452,-0.12604445219039917,-0.003534135175868869,-0.26822522282600403,0.41286996006965637,3.638303279876709,-0.25019970536231995,-0.1989751011133194,-1.8921867609024048,-0.28594547510147095,-0.8439905047416687,1.5796723365783691,-0.9315950274467468,-2.101839780807495,-5.125586986541748,0.8236659169197083,-0.20700562000274658,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.2930157,-4.150569796562195,0.013850910051522487,0.08916289110576872,-0.9959207454112026,-0.4978020191192627,-0.269477903842926,0.9127970337867737,1.8300275802612305,2.4611623287200928,7.99267053604126,-0.9870681762695312,0.18749523162841797,0.3389410376548767,-1.2405821084976196,0.006294346414506435,-0.9443427324295044,0.05741206929087639,1.2619446516036987,0.005912871100008488,0.918402373790741,0.164988175034523,-0.6609063744544983,-0.11768520623445511,-0.19207294285297394,1.4787899255752563,-0.4776906967163086,0.011682890355587006,-0.5609598159790039,-0.071908138692379,-0.2660791873931885,0.7379644513130188,-0.39524775743484497,0.006804179400205612,0.15322376787662506,-0.42016103863716125,2.724334955215454,-0.612055242061615,-0.0031340839341282845,0.14293895661830902,-4.415863037109375,-0.2329985499382019,-0.04774615168571472,0.4379346966743469,-0.437775582075119,-5.281167507171631,0.5649087429046631,0.44164520502090454,2.368252754211426,-2.3566200733184814,-0.21642620861530304,1.658759593963623,0.3123563826084137,-0.18408812582492828,-0.19975295662879944,-0.11652155220508575,0.07477299124002457,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.2951238,-4.090344309806824,0.04174667752980768,0.10951915846411309,-0.9931076320543181,-0.03462086245417595,0.640156626701355,0.1863619089126587,-0.576747477054596,-1.3216025829315186,7.327730655670166,-0.9882125854492188,0.13485145568847656,0.4678797721862793,-1.2459226846694946,0.006294346414506435,-0.9321355223655701,-0.11730372905731201,1.2253230810165405,0.0036240178160369396,0.9630350470542908,0.1184481605887413,-0.8916990756988525,-0.04596780240535736,-0.1832990050315857,1.0187304019927979,-0.49740874767303467,-0.006479193922132254,-0.541886031627655,-0.014686808921396732,-0.2466239482164383,0.8184558153152466,-0.4716085195541382,0.033864498138427734,0.14405114948749542,-0.298865407705307,0.5844534039497375,-0.009763099253177643,0.0073319729417562485,0.12177104502916336,-1.1679342985153198,-0.4131319522857666,0.0013032798888161778,0.947257399559021,-0.6905297636985779,0.5972601175308228,1.8695907592773438,-0.15318097174167633,-10.880325317382812,1.6312077045440674,0.37498289346694946,-0.46784278750419617,0.5641123652458191,0.19275328516960144,1.9156920909881592,-1.177371621131897,-0.05732164531946182,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.3090684,1.4775971174240112,0.046367182674187955,-0.0023618188274174587,-0.9989216716953762,0.5402320027351379,0.5569713115692139,-0.7523008584976196,4.5548834800720215,-15.98443603515625,5.336265563964844,-0.9905014038085938,0.00247955322265625,0.41371023654937744,-1.2478300333023071,0.006294346414506435,-0.9214541912078857,-0.04253452271223068,1.2173120975494385,0.0009536888683214784,0.9706645011901855,0.31376364827156067,-0.7593270540237427,-0.0707637146115303,-0.17719538509845734,0.7860303521156311,-0.34692510962486267,-0.09354410320520401,-0.541886031627655,-0.031090257689356804,-0.20885786414146423,0.8875028491020203,-0.5280210971832275,-0.009432684630155563,0.006017137784510851,-0.13043110072612762,-2.6087915897369385,0.37978222966194153,0.02724120020866394,0.1940186321735382,3.760288953781128,-0.18278084695339203,-0.013200889341533184,-0.3712991774082184,0.8942714333534241,0.13519705832004547,1.2277768850326538,-1.1697137355804443,-0.5743252635002136,2.0361366271972656,1.364065408706665,0.9575409889221191,0.41152578592300415,-1.7094371318817139,0.44937217235565186,-0.03692042455077171,1.1536411046981812,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.3290505,1.4699329137802124,0.049149812252475916,0.007613989102970184,-0.9987623957305792,-0.6430131196975708,0.14116886258125305,-0.24116714298725128,7.058078289031982,7.232332706451416,6.891695976257324,-0.9931716918945312,0.02994537353515625,0.34542611241340637,-1.2463041543960571,0.006294346414506435,-0.924887478351593,0.018501564860343933,1.225704550743103,0.00476844422519207,0.9626535177230835,0.33054855465888977,-0.7139315009117126,-0.05359731614589691,-0.17910276353359222,0.7543678879737854,-0.31116291880607605,-0.06828077137470245,-0.5262455344200134,-0.04749370738863945,-0.23632410168647766,0.9210727214813232,-0.5150917768478394,-0.012301803566515446,-0.06668638437986374,0.8869981169700623,-3.470250368118286,0.20548762381076813,-0.017124902456998825,-0.2255299985408783,4.079314708709717,0.8496274948120117,0.22839204967021942,-0.5693326592445374,0.9120005369186401,2.0144002437591553,0.5959479212760925,0.1793060153722763,-1.1900460720062256,1.962955355644226,0.8932551145553589,0.6451863050460815,-0.8851731419563293,-1.5385264158248901,2.0282986164093018,0.8919447660446167,0.1785784214735031,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.3491,1.4582279920578003,0.04175535360975026,0.018186129070789203,-0.9989623392072121,-0.3846186399459839,-0.32453298568725586,-0.6381503939628601,-8.399857521057129,1.32151198387146,8.676241874694824,-0.9870681762695312,0.035286903381347656,0.28591591119766235,-1.2371487617492676,0.005912871100008488,-0.9229800701141357,0.0871671661734581,1.2443968057632446,0.007057297509163618,0.9515907764434814,0.3397039771080017,-0.6994354128837585,-0.05664911866188049,-0.20809490978717804,0.7631418108940125,-0.2735753059387207,-0.06465046107769012,-0.5430304408073425,-0.06885633617639542,-0.28286412358283997,1.0008010864257812,-0.48511844873428345,0.009799199178814888,0.1740475445985794,0.20447051525115967,-3.0122885704040527,0.663253664970398,0.06298993527889252,0.08577080070972443,4.628897666931152,1.1651859283447266,0.15484385192394257,-0.7234822511672974,0.4594314694404602,0.7548556327819824,-0.016849787905812263,-1.680809497833252,0.5249031782150269,1.6683269739151,0.16626045107841492,-1.1368027925491333,-1.0819538831710815,-2.1433346271514893,4.193658351898193,1.5323368310928345,0.9077227711677551,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.3691294,1.437764286994934,0.04096855331335619,0.020222253083551606,-0.9989557738556974,-0.08541960269212723,-0.04731149226427078,-1.205528974533081,5.927731037139893,-6.051820278167725,11.61662769317627,-0.9874496459960938,0.02613067626953125,0.2153429538011551,-1.225704550743103,0.005912871100008488,-0.9283207654953003,0.16079194843769073,1.2527892589569092,0.005912871100008488,0.9443427324295044,0.3427557647228241,-0.6727321147918701,-0.05855649709701538,-0.21190966665744781,0.7673380374908447,-0.2529597878456116,-0.0667257085442543,-0.6013962030410767,-0.09250781685113907,-0.31681543588638306,1.1137179136276245,-0.46159979701042175,-0.0024131678510457277,-0.007423248142004013,-0.11106248199939728,-3.618224620819092,0.7655266523361206,-0.020844202488660812,-0.2781776487827301,4.768537998199463,0.4419768750667572,-0.1080218106508255,-0.4586668908596039,0.1223788857460022,1.3599622249603271,0.051580484956502914,0.40907934308052063,0.07163478434085846,0.9522849321365356,-0.04468017816543579,-3.1395022869110107,-1.292040228843689,-1.4798706769943237,5.984062194824219,1.1259125471115112,-0.8741424083709717,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.3891497,1.4016274213790894,0.03767480338932557,0.01772282256007418,-0.9991328794259949,0.3215987980365753,-0.06969049572944641,-1.8210017681121826,-0.9940428733825684,0.7675750255584717,14.324995040893555,-0.9885940551757812,-0.00629425048828125,0.1508735716342926,-1.2180750370025635,0.005912871100008488,-0.9260318875312805,0.22068360447883606,1.2577484846115112,0.006294346414506435,0.9412909150123596,0.3442816734313965,-0.6513695120811462,-0.035667963325977325,-0.19245441257953644,0.770008385181427,-0.2425273209810257,-0.06706157326698303,-0.6666285395622253,-0.1188296303153038,-0.3255893886089325,1.2281605005264282,-0.45052218437194824,-0.007110182661563158,-0.058529093861579895,-0.9354424476623535,-3.0249099731445312,0.4325215816497803,-0.00949099287390709,0.18035860359668732,3.8869409561157227,0.23427227139472961,0.033845581114292145,-0.10203097760677338,0.22769325971603394,1.0678529739379883,1.3746085166931152,1.1042035818099976,0.2113969922065735,0.42614179849624634,-0.1434473693370819,-3.240499258041382,-1.3667371273040771,-0.30545440316200256,5.465337753295898,0.437838077545166,0.06124548241496086,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.4091222,1.3586899042129517,0.036583483878157345,0.008872087647565526,-0.9992912161968155,0.49789518117904663,-0.012213683687150478,-2.145989418029785,2.068881034851074,-0.9171778559684753,11.28243637084961,-0.9882125854492188,-0.01926422119140625,0.08869306743144989,-1.214260220527649,0.005912871100008488,-0.9267948269844055,0.2756160795688629,1.2558410167694092,0.005149920005351305,0.9393835067749023,0.34733349084854126,-0.6204699873924255,-0.006294346414506435,-0.15545128285884857,0.7726787328720093,-0.24767889082431793,-0.07988321036100388,-0.7207980751991272,-0.14362554252147675,-0.32978561520576477,1.2968261241912842,-0.4487653970718384,0.0034813261590898037,-0.020608985796570778,-0.41386696696281433,-2.900909662246704,0.24096515774726868,0.0036970037035644054,-0.06303253769874573,3.615652561187744,-0.17937371134757996,-0.06579828262329102,-0.17822851240634918,0.030956340953707695,1.5971989631652832,1.4471796751022339,2.0647449493408203,0.01328894030302763,-0.37348026037216187,-0.6205770373344421,-2.4981276988983154,-1.1926480531692505,-0.14395330846309662,3.019503116607666,0.06495649367570877,0.42056384682655334,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
1741433039.4292223,1.316759467124939,0.034432011505344785,-2.2610689396572556e-05,-0.9994070422367718,0.5403498411178589,-0.10465870797634125,-2.007453441619873,1.1709016561508179,0.7248313426971436,11.03146743774414,-0.9912643432617188,-0.01621246337890625,0.03376058489084244,-1.2146416902542114,0.005912871100008488,-0.9267948269844055,0.3263523280620575,1.2512633800506592,0.004386968910694122,0.9355688095092773,0.34771496057510376,-0.5838482975959778,0.02079041674733162,-0.12684062123298645,0.767719566822052,-0.26256781816482544,-0.09656741470098495,-0.7528420090675354,-0.1684214472770691,-0.3248264193534851,1.3067444562911987,-0.44916626811027527,-0.00019256550876889378,-0.09563329070806503,0.05267598107457161,-2.6264660358428955,-0.056762728840112686,0.003467405680567026,0.014861669391393661,3.331420660018921,-0.2986909747123718,-0.04848909005522728,-0.24692192673683167,0.1870557814836502,1.850201964378357,1.1927188634872437,1.329764723777771,-0.30939310789108276,-0.7877622246742249,-0.8299465775489807,-1.4572569131851196,-1.2581590414047241,0.23603026568889618,0.1115453764796257,-0.010115006938576698,-0.0912884995341301,1741433039.3156667,1741433039479,-5.76626025390625,2.214615478515625,1.8700184978227543,3.5736054687500003,2.0749208984375
